age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group
23,FEMALE,18,1,31,33,1,9,2,4.3,Not Subscribed,3,0,17,2,2,1
66,FEMALE,2,1,44,12,3,19,0,4.2,Not Subscribed,0,0,45,1,2,3
32,FEMALE,4,3,100,18,2,4,3,4.3,Not Subscribed,3,0,3,5,0,2
52,FEMALE,23,1,92,13,3,14,3,4.6,Not Subscribed,3,0,43,4,6,0
54,FEMALE,7,0,78,33,1,24,3,3.8,Not Subscribed,2,0,4,2,4,0
37,FEMALE,24,1,32,24,2,18,0,3.3,Not Subscribed,4,0,41,5,6,2
29,FEMALE,14,2,97,1,1,12,0,3.7,Not Subscribed,0,0,16,5,4,1
47,FEMALE,6,0,95,33,1,11,2,4.3,Not Subscribed,4,0,10,3,0,0
47,FEMALE,18,1,64,6,1,1,1,4.1,Not Subscribed,1,0,2,3,5,0
42,FEMALE,14,2,35,48,1,22,1,3.2,Not Subscribed,2,0,11,1,1,2
34,FEMALE,0,0,54,29,1,7,3,3.8,Not Subscribed,1,0,1,3,1,2
38,FEMALE,20,2,96,24,1,1,1,3.2,Not Subscribed,0,0,41,0,5,2
55,FEMALE,22,0,58,4,1,16,2,3.5,Not Subscribed,2,0,39,4,5,0
27,FEMALE,24,1,23,46,1,19,2,3.1,Not Subscribed,0,0,1,4,1,1
55,FEMALE,11,1,35,22,1,22,1,4.2,Not Subscribed,1,0,3,4,4,0
66,FEMALE,16,1,23,4,1,0,2,3.4,Not Subscribed,2,0,21,2,0,3
44,FEMALE,8,0,94,42,3,5,3,3.5,Not Subscribed,1,0,48,0,5,2
39,FEMALE,2,1,45,25,1,3,0,4.0,Not Subscribed,2,0,24,3,0,2
23,FEMALE,10,3,23,2,0,2,3,4.4,Not Subscribed,0,0,45,0,1,1
29,FEMALE,19,1,94,22,0,23,3,2.9,Not Subscribed,0,0,46,2,4,1
20,FEMALE,6,0,99,26,1,5,0,3.6,Not Subscribed,5,0,35,1,3,1
42,FEMALE,24,1,36,45,3,12,0,4.4,Not Subscribed,2,0,47,2,3,2
55,FEMALE,10,3,50,6,3,13,2,4.5,Not Subscribed,4,0,35,2,4,0
66,FEMALE,10,3,81,29,1,22,1,3.8,Not Subscribed,2,0,45,2,6,3
24,FEMALE,18,1,31,16,3,8,3,3.6,Not Subscribed,0,0,6,1,1,1
62,FEMALE,8,0,48,46,3,11,0,4.3,Not Subscribed,2,0,20,1,0,3
28,FEMALE,7,0,91,8,1,21,2,4.0,Not Subscribed,0,0,3,5,1,1
30,FEMALE,11,1,99,35,1,1,2,3.4,Not Subscribed,1,0,30,5,5,1
22,FEMALE,17,2,70,14,3,5,2,4.4,Not Subscribed,4,0,28,4,1,1
28,FEMALE,24,1,74,28,0,7,3,2.8,Not Subscribed,4,0,15,1,2,1
35,FEMALE,12,0,79,9,1,18,0,2.8,Not Subscribed,5,0,29,4,5,2
45,FEMALE,7,0,33,23,2,13,0,4.9,Not Subscribed,0,0,15,1,1,0
43,FEMALE,16,1,49,28,0,5,1,4.2,Not Subscribed,0,0,18,0,3,2
55,FEMALE,1,0,96,46,1,20,2,2.9,Not Subscribed,3,0,7,0,1,0
31,FEMALE,5,1,66,34,0,20,0,4.6,Not Subscribed,2,0,19,2,2,1
42,FEMALE,19,1,45,19,1,14,0,2.8,Not Subscribed,3,0,15,4,6,2
40,FEMALE,2,1,28,7,1,15,1,2.6,Not Subscribed,5,0,3,0,1,2
39,FEMALE,11,1,48,41,1,19,2,3.5,Not Subscribed,5,0,13,4,1,2
41,FEMALE,9,1,67,3,1,16,3,3.5,Not Subscribed,2,0,37,2,4,2
56,FEMALE,24,1,59,41,1,11,0,3.4,Not Subscribed,0,0,26,1,0,0
43,FEMALE,22,0,74,28,0,18,0,3.9,Not Subscribed,3,0,29,3,4,2
22,FEMALE,10,3,81,22,1,12,1,3.3,Not Subscribed,0,0,47,1,2,1
47,FEMALE,17,2,26,8,1,19,1,4.1,Not Subscribed,2,0,47,2,1,0
50,FEMALE,7,0,61,41,1,7,2,3.0,Not Subscribed,3,0,48,5,3,0
58,FEMALE,23,1,23,4,1,21,3,3.0,Not Subscribed,3,0,46,0,1,3
50,FEMALE,15,0,33,36,1,15,0,3.2,Not Subscribed,4,0,7,2,4,0
43,FEMALE,19,1,58,41,0,20,0,3.9,Not Subscribed,1,0,45,2,2,2
38,FEMALE,6,0,65,32,1,18,1,3.6,Not Subscribed,0,0,47,3,5,2
44,FEMALE,24,1,48,41,1,2,2,3.1,Not Subscribed,5,0,6,5,3,2
30,FEMALE,14,2,25,26,1,2,1,4.8,Not Subscribed,1,0,29,0,2,1
47,FEMALE,23,1,51,18,1,9,3,3.8,Not Subscribed,0,0,42,1,4,0
30,FEMALE,1,0,31,12,1,4,2,2.8,Not Subscribed,5,0,46,1,3,1
49,FEMALE,9,1,99,5,2,21,3,4.0,Not Subscribed,3,0,28,4,0,0
56,FEMALE,21,1,25,37,1,12,3,4.6,Not Subscribed,2,0,14,2,2,0
70,FEMALE,14,2,52,22,1,17,1,3.5,Not Subscribed,5,0,12,3,2,3
22,FEMALE,2,1,47,27,2,10,1,3.7,Not Subscribed,0,0,41,3,0,1
51,FEMALE,3,2,98,6,3,24,0,4.9,Not Subscribed,1,0,8,2,0,0
22,FEMALE,8,0,46,34,1,8,3,4.1,Not Subscribed,5,0,24,1,5,1
37,FEMALE,16,1,32,16,1,24,3,4.6,Not Subscribed,3,0,18,4,3,2
49,FEMALE,18,1,75,22,0,6,0,4.5,Not Subscribed,3,0,6,1,5,0
61,FEMALE,7,0,51,41,0,21,2,5.0,Not Subscribed,5,0,40,1,6,3
41,FEMALE,5,1,52,33,0,2,2,3.8,Not Subscribed,4,0,6,4,2,2
57,FEMALE,8,0,66,22,0,21,3,4.7,Not Subscribed,4,0,27,2,5,0
34,FEMALE,23,1,35,26,1,12,1,2.8,Not Subscribed,1,0,2,0,6,2
27,FEMALE,4,3,43,7,1,16,0,2.6,Not Subscribed,3,0,39,5,1,1
39,FEMALE,9,1,24,22,0,12,2,3.8,Not Subscribed,2,0,9,5,5,2
62,FEMALE,12,0,83,38,1,13,3,2.8,Not Subscribed,4,0,16,2,2,3
34,FEMALE,24,1,62,21,1,10,0,2.6,Not Subscribed,0,0,36,1,5,2
53,FEMALE,13,1,78,29,2,16,1,3.4,Not Subscribed,0,0,2,2,1,0
35,FEMALE,23,1,61,40,1,5,1,4.5,Not Subscribed,5,0,21,2,6,2
38,FEMALE,13,1,57,32,0,12,0,3.8,Not Subscribed,2,0,39,5,0,2
32,FEMALE,21,1,70,36,2,18,2,3.0,Not Subscribed,3,0,38,4,0,2
47,FEMALE,9,1,57,25,1,19,0,3.7,Not Subscribed,0,0,6,3,2,0
53,FEMALE,15,0,74,29,3,2,3,4.4,Not Subscribed,2,0,6,5,1,0
60,FEMALE,5,1,90,2,1,6,0,3.1,Not Subscribed,3,0,50,3,4,3
31,FEMALE,14,2,98,44,2,24,1,4.2,Not Subscribed,5,0,9,4,0,1
44,FEMALE,5,1,43,5,1,19,3,3.1,Not Subscribed,2,0,15,3,2,2
29,FEMALE,13,1,37,41,3,1,3,5.0,Not Subscribed,3,0,5,4,5,1
19,FEMALE,2,1,38,29,0,24,2,2.7,Not Subscribed,4,0,13,0,1,1
54,FEMALE,11,1,60,25,0,16,3,3.8,Not Subscribed,4,0,44,1,3,0
40,FEMALE,13,1,55,25,3,24,3,3.3,Not Subscribed,4,0,36,3,0,2
39,FEMALE,22,0,51,27,1,10,0,4.8,Not Subscribed,2,0,18,5,3,2
44,FEMALE,0,0,71,27,0,15,3,3.4,Not Subscribed,4,0,39,2,6,2
22,FEMALE,9,1,61,17,1,1,1,4.4,Not Subscribed,0,0,11,4,2,1
30,FEMALE,3,2,65,12,1,13,2,3.9,Not Subscribed,4,0,1,1,1,1
69,FEMALE,6,0,34,39,0,13,0,3.9,Not Subscribed,0,0,34,2,0,3
28,FEMALE,2,1,87,46,1,23,2,4.2,Not Subscribed,5,0,47,0,1,1
57,FEMALE,23,1,79,26,1,18,1,4.0,Not Subscribed,5,0,24,5,5,0
46,FEMALE,5,1,46,0,2,17,1,2.6,Not Subscribed,5,0,20,1,5,0
48,FEMALE,21,1,72,25,0,17,2,4.4,Not Subscribed,4,0,11,0,0,0
24,FEMALE,16,1,93,22,1,20,2,3.2,Not Subscribed,3,0,3,2,2,1
50,FEMALE,14,2,76,34,0,20,2,4.3,Not Subscribed,2,0,38,0,1,0
29,FEMALE,17,2,56,31,0,7,3,4.9,Not Subscribed,0,0,45,1,6,1
61,FEMALE,14,2,83,13,1,11,0,3.8,Not Subscribed,5,0,31,5,5,3
34,FEMALE,6,0,90,7,3,1,3,2.5,Not Subscribed,1,0,16,4,1,2
27,FEMALE,3,2,94,6,1,12,1,4.9,Not Subscribed,3,0,3,0,5,1
38,FEMALE,2,1,68,31,1,6,0,3.0,Not Subscribed,0,0,15,0,0,2
25,FEMALE,14,2,53,0,1,17,1,3.2,Not Subscribed,5,0,11,0,2,1
54,FEMALE,4,3,35,20,1,2,2,2.9,Not Subscribed,0,0,22,3,3,0
53,FEMALE,10,3,30,39,1,0,2,2.8,Not Subscribed,2,0,35,3,0,0
23,FEMALE,12,0,26,47,0,9,3,3.1,Not Subscribed,5,0,5,5,1,1
19,FEMALE,8,0,60,16,1,17,3,3.4,Not Subscribed,1,0,35,4,1,1
57,FEMALE,17,2,30,29,1,12,2,2.9,Not Subscribed,2,0,27,4,6,0
19,FEMALE,4,3,91,31,0,0,3,3.2,Not Subscribed,3,0,9,5,4,1
33,FEMALE,3,2,71,20,1,3,1,3.8,Not Subscribed,3,0,21,4,1,2
33,FEMALE,15,0,64,8,0,8,2,3.6,Not Subscribed,0,0,23,2,4,2
38,FEMALE,8,0,54,21,1,2,2,4.3,Not Subscribed,3,0,3,3,1,2
47,FEMALE,21,1,35,36,3,11,0,4.8,Not Subscribed,0,0,31,2,0,0
39,FEMALE,24,1,38,21,3,21,3,2.5,Not Subscribed,5,0,44,1,0,2
32,FEMALE,12,0,69,46,1,7,0,2.5,Not Subscribed,3,0,20,5,4,2
27,FEMALE,19,1,96,1,2,17,3,4.6,Not Subscribed,1,0,34,3,6,1
67,FEMALE,21,1,73,25,1,10,3,4.2,Not Subscribed,3,0,17,0,2,3
46,FEMALE,1,0,49,30,2,8,2,4.2,Not Subscribed,1,0,20,5,0,0
36,FEMALE,3,2,44,6,1,7,2,4.8,Not Subscribed,0,0,46,4,2,2
62,FEMALE,21,1,93,1,1,24,1,4.5,Not Subscribed,2,0,28,4,0,3
31,FEMALE,13,1,72,34,2,14,2,3.3,Not Subscribed,0,0,6,5,3,1
68,FEMALE,21,1,91,25,1,0,2,2.7,Not Subscribed,0,0,50,3,1,3
57,FEMALE,1,0,83,26,0,15,3,2.8,Not Subscribed,0,0,41,0,4,0
22,FEMALE,10,3,62,35,2,8,3,3.5,Not Subscribed,0,0,50,4,0,1
26,FEMALE,16,1,71,16,1,22,0,3.0,Not Subscribed,5,0,33,2,4,1
43,FEMALE,6,0,93,11,1,7,2,4.5,Not Subscribed,1,0,25,5,5,2
45,FEMALE,7,0,63,19,0,11,0,4.3,Not Subscribed,0,0,2,4,6,0
64,FEMALE,23,1,96,41,3,4,0,4.1,Not Subscribed,4,0,15,2,0,3
28,FEMALE,19,1,78,21,1,22,1,4.3,Not Subscribed,3,0,12,4,6,1
47,FEMALE,5,1,24,41,0,19,2,5.0,Not Subscribed,2,0,28,1,1,0
53,FEMALE,13,1,63,38,2,8,2,3.8,Not Subscribed,0,0,12,0,1,0
42,FEMALE,8,0,58,8,1,11,0,4.9,Not Subscribed,4,0,3,3,0,2
51,FEMALE,3,2,55,17,2,17,1,5.0,Not Subscribed,0,0,20,1,6,0
62,FEMALE,14,2,58,3,1,2,0,4.3,Not Subscribed,1,0,3,0,1,3
18,FEMALE,4,3,28,16,2,24,3,4.1,Not Subscribed,1,0,32,0,3,1
48,FEMALE,2,1,37,15,1,3,1,4.5,Not Subscribed,4,0,35,1,4,0
20,FEMALE,18,1,78,44,1,16,1,3.6,Not Subscribed,5,0,31,4,4,1
32,FEMALE,2,1,73,27,3,19,0,3.0,Not Subscribed,2,0,13,2,0,2
26,FEMALE,10,3,20,35,1,9,1,3.7,Not Subscribed,3,0,3,5,3,1
31,FEMALE,16,1,60,0,0,16,3,4.3,Not Subscribed,4,0,48,5,1,1
55,FEMALE,7,0,71,17,2,10,0,4.6,Not Subscribed,5,0,15,4,1,0
49,FEMALE,24,1,89,34,1,14,0,4.7,Not Subscribed,4,0,13,5,0,0
42,FEMALE,9,1,53,42,1,18,0,4.6,Not Subscribed,1,0,21,5,4,2
64,FEMALE,12,0,87,19,1,7,2,3.0,Not Subscribed,1,0,29,1,3,3
68,FEMALE,12,0,37,47,0,22,1,3.4,Not Subscribed,4,0,24,5,5,3
68,FEMALE,9,1,37,34,0,8,0,3.8,Not Subscribed,1,0,21,4,0,3
41,FEMALE,15,0,78,13,1,6,1,3.1,Not Subscribed,1,0,5,0,1,2
51,FEMALE,17,2,23,49,2,12,1,4.4,Not Subscribed,4,0,47,1,5,0
44,FEMALE,11,1,73,21,0,13,1,4.5,Not Subscribed,4,0,34,2,2,2
27,FEMALE,12,0,27,18,1,24,0,2.8,Not Subscribed,0,0,45,4,3,1
36,FEMALE,4,3,59,43,2,15,3,2.7,Not Subscribed,3,0,12,4,0,2
19,FEMALE,0,0,53,14,1,6,1,3.4,Not Subscribed,4,0,31,3,6,1
49,FEMALE,21,1,42,19,2,17,2,4.6,Not Subscribed,4,0,43,0,0,0
18,FEMALE,15,0,45,42,1,4,0,5.0,Not Subscribed,3,0,5,2,0,1
36,FEMALE,22,0,89,34,2,9,3,3.5,Not Subscribed,4,0,36,3,5,2
36,FEMALE,21,1,85,33,0,11,0,3.3,Not Subscribed,5,0,12,1,0,2
19,FEMALE,4,3,69,47,2,13,2,4.5,Not Subscribed,2,0,31,1,1,1
43,FEMALE,14,2,66,32,2,2,1,3.1,Not Subscribed,5,0,31,1,1,2
31,FEMALE,2,1,42,9,2,23,2,4.0,Not Subscribed,2,0,15,3,6,1
63,FEMALE,5,1,40,15,1,5,1,2.5,Not Subscribed,1,0,11,1,6,3
41,FEMALE,13,1,82,18,1,5,3,4.4,Not Subscribed,5,0,18,5,4,2
48,FEMALE,20,2,88,39,1,14,1,4.4,Not Subscribed,1,0,9,1,5,0
68,FEMALE,3,2,99,39,3,14,2,3.2,Not Subscribed,2,0,11,1,6,3
53,FEMALE,7,0,85,16,2,20,1,3.8,Not Subscribed,5,0,38,3,1,0
36,FEMALE,7,0,57,2,1,11,0,4.6,Not Subscribed,5,0,42,4,5,2
46,FEMALE,23,1,56,31,2,14,2,4.9,Not Subscribed,4,0,41,1,4,0
21,FEMALE,14,2,79,28,0,15,3,3.5,Not Subscribed,2,0,45,4,4,1
52,FEMALE,21,1,67,34,2,12,2,3.4,Not Subscribed,5,0,41,3,1,0
66,FEMALE,6,0,61,10,1,6,3,3.9,Not Subscribed,3,0,35,3,6,3
19,FEMALE,9,1,37,42,0,23,3,3.9,Not Subscribed,1,0,21,2,2,1
44,FEMALE,5,1,75,12,0,7,0,4.2,Not Subscribed,2,0,13,2,1,2
50,FEMALE,16,1,21,20,3,3,3,3.4,Not Subscribed,4,0,23,3,3,0
51,FEMALE,18,1,89,32,0,4,3,4.9,Not Subscribed,4,0,6,4,6,0
25,FEMALE,14,2,24,47,0,0,0,2.9,Not Subscribed,5,0,39,0,0,1
62,FEMALE,23,1,27,7,3,20,1,4.9,Not Subscribed,5,0,7,1,5,3
48,FEMALE,5,1,26,11,0,1,2,4.6,Not Subscribed,0,0,32,4,2,0
62,FEMALE,3,2,82,36,1,22,1,3.6,Not Subscribed,5,0,43,2,5,3
22,FEMALE,13,1,28,18,1,14,3,4.3,Not Subscribed,1,0,15,1,4,1
48,FEMALE,6,0,65,40,1,21,0,4.6,Not Subscribed,4,0,48,0,0,0
48,FEMALE,13,1,82,30,3,1,3,4.7,Not Subscribed,5,0,35,2,6,0
62,FEMALE,15,0,38,46,1,19,3,3.5,Not Subscribed,2,0,41,4,5,3
24,FEMALE,18,1,33,9,3,7,1,2.8,Not Subscribed,2,0,14,1,6,1
39,FEMALE,17,2,38,11,1,16,2,4.0,Not Subscribed,2,0,22,4,4,2
35,FEMALE,7,0,48,5,1,18,1,4.3,Not Subscribed,5,0,16,5,2,2
47,FEMALE,14,2,35,16,1,10,2,3.8,Not Subscribed,4,0,2,0,1,0
22,FEMALE,21,1,29,29,0,9,0,3.0,Not Subscribed,3,0,13,4,2,1
38,FEMALE,16,1,48,36,2,19,0,4.6,Not Subscribed,3,0,38,3,3,2
53,FEMALE,17,2,87,26,1,19,0,4.8,Not Subscribed,4,0,43,0,6,0
31,FEMALE,0,0,62,20,1,8,0,4.7,Not Subscribed,3,0,26,0,5,1
31,FEMALE,16,1,96,26,1,16,1,3.9,Not Subscribed,2,0,39,1,6,1
65,FEMALE,7,0,41,10,2,22,0,4.0,Not Subscribed,3,0,50,5,4,3
48,FEMALE,12,0,42,13,0,18,3,3.7,Not Subscribed,0,0,40,0,2,0
18,FEMALE,16,1,57,12,0,13,3,3.7,Not Subscribed,0,0,12,1,3,1
46,FEMALE,7,0,65,5,2,17,1,4.2,Not Subscribed,5,0,33,2,2,0
52,FEMALE,13,1,54,37,1,7,0,4.7,Not Subscribed,4,0,49,0,6,0
50,FEMALE,24,1,22,34,0,3,3,4.3,Not Subscribed,3,0,43,5,1,0
49,FEMALE,20,2,96,37,2,14,0,4.9,Not Subscribed,0,0,14,5,4,0
69,FEMALE,12,0,81,23,1,2,2,3.9,Not Subscribed,0,0,21,2,2,3
36,FEMALE,16,1,46,16,1,23,0,3.4,Not Subscribed,2,0,31,3,5,2
30,FEMALE,2,1,74,1,3,4,1,4.2,Not Subscribed,5,0,29,2,3,1
25,FEMALE,20,2,50,9,3,7,3,4.7,Not Subscribed,1,0,32,1,4,1
19,FEMALE,5,1,80,40,3,4,3,4.0,Not Subscribed,3,0,16,3,1,1
34,FEMALE,3,2,56,39,2,23,2,4.0,Not Subscribed,2,0,38,4,1,2
29,FEMALE,19,1,69,41,1,14,3,3.1,Not Subscribed,3,0,34,3,2,1
50,FEMALE,16,1,97,5,1,1,1,4.2,Not Subscribed,4,0,30,4,5,0
31,FEMALE,18,1,66,48,1,23,3,3.7,Not Subscribed,3,0,14,0,3,1
41,FEMALE,8,0,70,9,2,3,1,3.1,Not Subscribed,1,0,33,0,4,2
52,FEMALE,17,2,50,19,1,16,3,3.7,Not Subscribed,5,0,35,5,6,0
27,FEMALE,13,1,85,29,1,24,1,3.2,Not Subscribed,5,0,13,1,5,1
49,FEMALE,0,0,59,27,1,5,2,2.8,Not Subscribed,4,0,30,1,3,0
69,FEMALE,13,1,74,21,0,19,2,2.9,Not Subscribed,2,0,30,2,4,3
45,FEMALE,22,0,38,49,0,13,3,3.5,Not Subscribed,4,0,47,0,0,0
20,FEMALE,23,1,99,20,1,13,1,3.8,Not Subscribed,1,0,1,4,2,1
25,FEMALE,2,1,97,46,2,4,1,4.7,Not Subscribed,2,0,1,1,6,1
38,FEMALE,15,0,67,18,0,7,2,4.5,Not Subscribed,2,0,33,4,0,2
55,FEMALE,24,1,20,25,2,12,3,3.9,Not Subscribed,3,0,43,0,6,0
62,FEMALE,22,0,45,35,0,1,1,3.4,Not Subscribed,1,0,37,4,6,3
54,FEMALE,17,2,52,33,3,22,3,4.6,Not Subscribed,0,0,23,1,5,0
61,FEMALE,13,1,68,6,0,9,0,4.6,Not Subscribed,4,0,12,2,0,3
50,FEMALE,20,2,98,42,0,24,0,4.7,Not Subscribed,4,0,30,5,3,0
65,FEMALE,17,2,83,7,1,7,0,3.2,Not Subscribed,1,0,7,1,6,3
68,FEMALE,18,1,51,23,1,18,2,5.0,Not Subscribed,1,0,20,3,4,3
55,FEMALE,7,0,21,22,0,15,1,4.5,Not Subscribed,1,0,10,5,4,0
57,FEMALE,7,0,92,9,1,7,1,3.5,Not Subscribed,4,0,40,2,2,0
56,FEMALE,17,2,63,14,2,23,1,4.5,Not Subscribed,5,0,21,5,4,0
29,FEMALE,12,0,56,31,2,8,1,3.2,Not Subscribed,1,0,17,2,1,1
24,FEMALE,18,1,95,27,1,11,1,4.6,Not Subscribed,2,0,5,0,6,1
59,FEMALE,2,1,66,45,1,13,3,4.0,Not Subscribed,3,0,22,4,0,3
62,FEMALE,4,3,28,11,2,13,1,4.2,Not Subscribed,1,0,5,5,6,3
58,FEMALE,8,0,83,5,1,2,3,4.1,Not Subscribed,4,0,18,4,2,3
64,FEMALE,21,1,55,48,3,4,0,3.6,Not Subscribed,0,0,42,1,2,3
48,FEMALE,14,2,28,6,1,24,1,3.7,Not Subscribed,0,0,22,3,0,0
60,FEMALE,15,0,79,15,1,22,2,3.6,Not Subscribed,2,0,37,0,1,3
52,FEMALE,15,0,31,37,0,11,2,3.8,Not Subscribed,4,0,23,2,0,0
63,FEMALE,2,1,37,43,1,18,0,3.0,Not Subscribed,4,0,47,3,3,3
44,FEMALE,24,1,34,36,1,5,2,3.4,Not Subscribed,0,0,11,0,3,2
63,FEMALE,17,2,74,47,2,14,3,4.8,Not Subscribed,4,0,32,1,6,3
66,FEMALE,6,0,31,25,0,1,1,2.6,Not Subscribed,5,0,20,5,6,3
22,FEMALE,22,0,66,16,1,2,3,2.9,Not Subscribed,3,0,3,4,5,1
62,FEMALE,17,2,99,22,1,4,1,4.9,Not Subscribed,2,0,32,0,6,3
39,FEMALE,5,1,55,17,1,9,1,5.0,Not Subscribed,2,0,5,2,3,2
25,FEMALE,2,1,23,7,0,19,1,4.6,Not Subscribed,3,0,45,1,5,1
70,FEMALE,23,1,88,2,1,3,0,4.2,Not Subscribed,1,0,43,1,1,3
52,FEMALE,10,3,26,27,1,15,2,4.9,Not Subscribed,3,0,1,4,2,0
68,FEMALE,0,0,94,1,0,11,2,4.8,Not Subscribed,4,0,9,5,5,3
18,FEMALE,18,1,25,43,1,0,0,3.0,Not Subscribed,3,0,13,5,2,1
18,FEMALE,21,1,96,15,3,22,0,3.5,Not Subscribed,1,0,5,2,0,1
63,FEMALE,20,2,29,32,0,1,1,3.4,Not Subscribed,4,0,39,2,3,3
47,FEMALE,20,2,36,19,1,5,3,3.4,Not Subscribed,2,0,7,0,6,0
43,FEMALE,2,1,90,18,1,8,2,4.9,Not Subscribed,4,0,8,2,2,2
60,FEMALE,6,0,38,12,2,3,2,4.4,Not Subscribed,2,0,40,5,0,3
49,FEMALE,7,0,52,37,2,7,1,4.2,Not Subscribed,5,0,35,4,4,0
28,FEMALE,11,1,88,1,2,14,1,3.1,Not Subscribed,3,0,14,5,4,1
32,FEMALE,15,0,56,30,2,19,2,4.0,Not Subscribed,3,0,26,2,4,2
29,FEMALE,14,2,71,3,1,17,1,4.8,Not Subscribed,3,0,14,4,5,1
35,FEMALE,14,2,94,1,1,13,0,3.3,Not Subscribed,1,0,9,0,3,2
23,FEMALE,5,1,97,17,3,20,3,4.7,Not Subscribed,4,0,32,3,0,1
70,FEMALE,19,1,27,33,1,23,2,3.2,Not Subscribed,4,0,15,0,2,3
23,FEMALE,18,1,28,38,1,1,1,5.0,Not Subscribed,4,0,25,2,4,1
43,FEMALE,11,1,67,6,0,12,0,4.9,Not Subscribed,2,0,27,4,4,2
29,FEMALE,21,1,70,31,1,5,0,4.9,Not Subscribed,1,0,39,0,5,1
61,FEMALE,4,3,95,16,1,22,0,3.7,Not Subscribed,1,0,49,5,1,3
29,FEMALE,3,2,24,18,0,24,1,3.0,Not Subscribed,1,0,12,5,1,1
66,FEMALE,1,0,35,24,2,24,3,2.6,Not Subscribed,4,0,13,0,6,3
46,FEMALE,17,2,22,9,0,13,3,2.6,Not Subscribed,4,0,22,0,5,0
34,FEMALE,15,0,66,2,0,13,0,4.8,Not Subscribed,4,0,19,2,2,2
51,FEMALE,2,1,83,28,1,11,2,3.2,Not Subscribed,0,0,3,1,1,0
26,FEMALE,5,1,95,9,1,14,0,4.9,Not Subscribed,3,0,50,2,6,1
23,FEMALE,18,1,41,4,2,0,2,3.4,Not Subscribed,0,0,15,4,0,1
52,FEMALE,2,1,77,2,0,3,2,2.7,Not Subscribed,5,0,44,2,2,0
39,FEMALE,20,2,52,8,0,9,0,4.8,Not Subscribed,1,0,48,3,4,2
39,FEMALE,6,0,41,31,3,7,3,4.1,Not Subscribed,4,0,4,5,1,2
33,FEMALE,9,1,28,11,1,24,3,4.6,Not Subscribed,5,0,12,4,1,2
33,FEMALE,23,1,90,45,2,22,2,4.4,Not Subscribed,4,0,33,3,0,2
23,FEMALE,22,0,55,21,1,11,1,3.5,Not Subscribed,0,0,40,1,0,1
31,FEMALE,1,0,73,28,1,2,1,4.8,Not Subscribed,3,0,38,1,2,1
27,FEMALE,5,1,87,40,1,7,0,2.9,Not Subscribed,0,0,19,5,2,1
48,FEMALE,10,3,89,40,1,6,3,3.2,Not Subscribed,0,0,38,0,5,0
61,FEMALE,3,2,82,29,0,10,1,4.4,Not Subscribed,0,0,18,5,3,3
63,FEMALE,14,2,80,49,1,1,1,4.6,Not Subscribed,3,0,24,4,4,3
19,FEMALE,15,0,87,0,0,4,2,2.6,Not Subscribed,0,0,29,5,5,1
21,FEMALE,2,1,41,40,1,22,1,3.1,Not Subscribed,5,0,14,4,0,1
28,FEMALE,9,1,83,39,1,4,1,4.3,Not Subscribed,4,0,44,1,3,1
29,FEMALE,22,0,71,30,1,12,2,3.1,Not Subscribed,4,0,18,0,5,1
23,FEMALE,9,1,76,6,3,17,1,4.6,Not Subscribed,5,0,19,0,1,1
37,FEMALE,15,0,34,15,2,15,1,4.6,Not Subscribed,1,0,4,1,6,2
67,FEMALE,5,1,81,39,3,13,1,2.7,Not Subscribed,2,0,25,1,1,3
34,FEMALE,24,1,47,32,1,9,2,3.0,Not Subscribed,3,0,3,4,4,2
58,FEMALE,19,1,36,49,2,11,2,3.3,Not Subscribed,5,0,40,3,5,3
45,FEMALE,11,1,51,17,1,6,1,2.7,Not Subscribed,2,0,5,1,6,0
63,FEMALE,9,1,86,17,1,14,0,3.3,Not Subscribed,4,0,17,3,0,3
68,FEMALE,11,1,41,0,1,6,0,4.3,Not Subscribed,5,0,36,0,2,3
41,FEMALE,14,2,90,22,3,17,0,4.8,Not Subscribed,1,0,41,5,0,2
50,FEMALE,8,0,93,30,0,4,0,3.3,Not Subscribed,4,0,20,5,1,0
24,FEMALE,6,0,56,41,1,5,0,4.3,Not Subscribed,3,0,2,1,2,1
21,FEMALE,21,1,39,30,1,5,2,3.0,Not Subscribed,0,0,31,3,4,1
18,FEMALE,10,3,86,42,3,8,0,4.8,Not Subscribed,0,0,23,0,3,1
63,FEMALE,24,1,82,46,1,19,1,2.9,Not Subscribed,4,0,30,2,0,3
47,FEMALE,14,2,29,21,1,20,2,3.6,Not Subscribed,4,0,26,1,2,0
58,FEMALE,8,0,27,22,1,11,0,3.5,Not Subscribed,5,0,40,5,0,3
46,FEMALE,6,0,25,7,0,12,1,4.7,Not Subscribed,0,0,19,0,0,0
35,FEMALE,5,1,31,4,1,6,3,4.4,Not Subscribed,2,0,4,2,4,2
42,FEMALE,9,1,23,48,0,17,3,3.3,Not Subscribed,5,0,33,3,3,2
48,FEMALE,1,0,47,16,1,10,0,4.3,Not Subscribed,1,0,29,3,4,0
28,FEMALE,6,0,67,27,1,12,0,4.0,Not Subscribed,0,0,47,4,1,1
44,FEMALE,15,0,75,32,2,11,3,4.9,Not Subscribed,0,0,50,5,6,2
60,FEMALE,14,2,82,17,1,21,2,2.9,Not Subscribed,1,0,28,2,3,3
